val,node,T0,T1,T2,T3,T4,T5
309,TcpNode2,1617741276385,1617741276385,1617741276389,1617741276396,1617741276399,1617741276402
310,TcpNode2,1617741276395,1617741276395,1617741276399,1617741276402,1617741276404,1617741276404
311,TcpNode0,1617741276422,1617741276422,1617741276425,1617741276427,1617741276429,1617741276429
312,TcpNode2,1617741276432,1617741276432,1617741276436,1617741276439,1617741276441,1617741276441
313,TcpNode0,1617741276442,1617741276442,1617741276445,1617741276447,1617741276449,1617741276449
314,TcpNode0,1617741276457,1617741276457,1617741276460,1617741276462,1617741276463,1617741276464
315,TcpNode2,1617741276467,1617741276467,1617741276471,1617741276473,1617741276477,1617741276478
316,TcpNode0,1617741276478,1617741276478,1617741276481,1617741276483,1617741276485,1617741276485
317,TcpNode0,1617741276493,1617741276493,1617741276497,1617741276498,1617741276500,1617741276500
318,TcpNode2,1617741276503,1617741276503,1617741276507,1617741276510,1617741276512,1617741276513
319,TcpNode0,1617741276513,1617741276513,1617741276517,1617741276525,1617741276527,1617741276527
320,TcpNode2,1617741276523,1617741276523,1617741276527,1617741276531,1617741276533,1617741276533
321,TcpNode0,1617741276533,1617741276533,1617741276537,1617741276539,1617741276541,1617741276541
322,TcpNode0,1617741276554,1617741276554,1617741276557,1617741276559,1617741276561,1617741276561
323,TcpNode2,1617741276564,1617741276564,1617741276567,1617741276569,1617741276570,1617741276571
324,TcpNode0,1617741276578,1617741276578,1617741276582,1617741276584,1617741276585,1617741276586
325,TcpNode2,1617741276588,1617741276588,1617741276591,1617741276593,1617741276598,1617741276598
326,TcpNode0,1617741276598,1617741276598,1617741276601,1617741276603,1617741276605,1617741276605
327,TcpNode0,1617741276614,1617741276614,1617741276617,1617741276618,1617741276620,1617741276621
328,TcpNode2,1617741276624,1617741276624,1617741276628,1617741276630,1617741276632,1617741276633
329,TcpNode0,1617741276635,1617741276635,1617741276639,1617741276640,1617741276642,1617741276642
330,TcpNode0,1617741276652,1617741276652,1617741276655,1617741276663,1617741276665,1617741276665
331,TcpNode2,1617741276662,1617741276662,1617741276665,1617741276667,1617741276669,1617741276669
332,TcpNode0,1617741276672,1617741276672,1617741276678,1617741276679,1617741276681,1617741276682
333,TcpNode0,1617741276694,1617741276694,1617741276697,1617741276699,1617741276701,1617741276701
334,TcpNode2,1617741276704,1617741276704,1617741276709,1617741276711,1617741276714,1617741276714
336,TcpNode2,1617741276724,1617741276724,1617741276728,1617741276731,1617741276732,1617741276733
338,TcpNode2,1617741276744,1617741276744,1617741276747,1617741276749,1617741276751,1617741276751
335,TcpNode0,1617741276714,1617741276714,1617741276718,1617741276756,1617741276759,1617741276759
337,TcpNode0,1617741276734,1617741276734,1617741276757,1617741276760,1617741276761,1617741276762
339,TcpNode2,1617741276754,1617741276754,1617741276757,1617741276764,1617741276766,1617741276766
340,TcpNode0,1617741276781,1617741276781,1617741276784,1617741276785,1617741276787,1617741276788
341,TcpNode2,1617741276791,1617741276791,1617741276794,1617741276797,1617741276800,1617741276800
342,TcpNode0,1617741276801,1617741276801,1617741276806,1617741276808,1617741276811,1617741276811
343,TcpNode2,1617741276811,1617741276811,1617741276816,1617741276818,1617741276820,1617741276820
344,TcpNode0,1617741276827,1617741276827,1617741276831,1617741276832,1617741276834,1617741276834
345,TcpNode2,1617741276837,1617741276837,1617741276840,1617741276842,1617741276845,1617741276846
346,TcpNode0,1617741276847,1617741276847,1617741276850,1617741276857,1617741276861,1617741276861
347,TcpNode2,1617741276861,1617741276861,1617741276866,1617741276872,1617741276875,1617741276876
348,TcpNode0,1617741276871,1617741276871,1617741276876,1617741276877,1617741276879,1617741276879
349,TcpNode0,1617741276881,1617741276881,1617741276885,1617741276887,1617741276890,1617741276890
350,TcpNode0,1617741276901,1617741276901,1617741276905,1617741276909,1617741276910,1617741276911
351,TcpNode2,1617741276911,1617741276911,1617741276914,1617741276915,1617741276917,1617741276918
352,TcpNode0,1617741276926,1617741276926,1617741276930,1617741276932,1617741276935,1617741276935
353,TcpNode2,1617741276936,1617741276936,1617741276939,1617741276941,1617741276942,1617741276943
354,TcpNode0,1617741276951,1617741276951,1617741276954,1617741276963,1617741276965,1617741276965
355,TcpNode2,1617741276961,1617741276961,1617741276964,1617741276966,1617741276967,1617741276968
356,TcpNode0,1617741276971,1617741276971,1617741276974,1617741276977,1617741276979,1617741276979
357,TcpNode0,1617741276990,1617741276990,1617741276994,1617741276997,1617741276999,1617741276999
358,TcpNode2,1617741277000,1617741277000,1617741277004,1617741277005,1617741277006,1617741277007
359,TcpNode0,1617741277016,1617741277016,1617741277019,1617741277022,1617741277023,1617741277024
360,TcpNode2,1617741277026,1617741277026,1617741277030,1617741277031,1617741277036,1617741277036
361,TcpNode0,1617741277036,1617741277036,1617741277040,1617741277042,1617741277044,1617741277044
362,TcpNode0,1617741277052,1617741277052,1617741277056,1617741277059,1617741277061,1617741277061
363,TcpNode2,1617741277062,1617741277062,1617741277065,1617741277067,1617741277068,1617741277069
364,TcpNode0,1617741277082,1617741277082,1617741277085,1617741277087,1617741277089,1617741277090
365,TcpNode2,1617741277092,1617741277092,1617741277096,1617741277098,1617741277100,1617741277101
366,TcpNode0,1617741277102,1617741277102,1617741277105,1617741277110,1617741277112,1617741277112
367,TcpNode2,1617741277112,1617741277112,1617741277115,1617741277117,1617741277119,1617741277120
368,TcpNode0,1617741277128,1617741277128,1617741277132,1617741277134,1617741277136,1617741277136
369,TcpNode2,1617741277138,1617741277138,1617741277142,1617741277143,1617741277145,1617741277145
370,TcpNode0,1617741277153,1617741277153,1617741277157,1617741277159,1617741277161,1617741277161
371,TcpNode2,1617741277163,1617741277163,1617741277166,1617741277167,1617741277170,1617741277170
372,TcpNode0,1617741277179,1617741277179,1617741277182,1617741277184,1617741277186,1617741277186
373,TcpNode2,1617741277189,1617741277189,1617741277193,1617741277194,1617741277196,1617741277196
374,TcpNode0,1617741277206,1617741277206,1617741277209,1617741277212,1617741277214,1617741277214
375,TcpNode2,1617741277216,1617741277216,1617741277219,1617741277221,1617741277223,1617741277223
376,TcpNode0,1617741277230,1617741277230,1617741277233,1617741277237,1617741277238,1617741277239
377,TcpNode2,1617741277240,1617741277240,1617741277243,1617741277246,1617741277248,1617741277249
378,TcpNode0,1617741277250,1617741277250,1617741277253,1617741277256,1617741277260,1617741277260
379,TcpNode2,1617741277260,1617741277260,1617741277264,1617741277265,1617741277267,1617741277267
380,TcpNode0,1617741277276,1617741277276,1617741277279,1617741277282,1617741277284,1617741277284
381,TcpNode2,1617741277286,1617741277286,1617741277289,1617741277290,1617741277292,1617741277292
382,TcpNode0,1617741277306,1617741277306,1617741277310,1617741277313,1617741277315,1617741277315
383,TcpNode2,1617741277316,1617741277316,1617741277319,1617741277321,1617741277327,1617741277328
384,TcpNode0,1617741277326,1617741277326,1617741277330,1617741277337,1617741277339,1617741277340
385,TcpNode2,1617741277336,1617741277336,1617741277340,1617741277341,1617741277343,1617741277344
386,TcpNode0,1617741277352,1617741277352,1617741277355,1617741277358,1617741277360,1617741277360
387,TcpNode2,1617741277362,1617741277362,1617741277365,1617741277366,1617741277368,1617741277369
388,TcpNode0,1617741277381,1617741277381,1617741277385,1617741277387,1617741277389,1617741277389
389,TcpNode2,1617741277391,1617741277391,1617741277394,1617741277396,1617741277400,1617741277400
390,TcpNode0,1617741277401,1617741277401,1617741277404,1617741277407,1617741277410,1617741277410
391,TcpNode2,1617741277411,1617741277411,1617741277414,1617741277423,1617741277426,1617741277426
392,TcpNode0,1617741277421,1617741277421,1617741277424,1617741277430,1617741277432,1617741277432
393,TcpNode0,1617741277431,1617741277431,1617741277434,1617741277436,1617741277438,1617741277439
394,TcpNode0,1617741277451,1617741277451,1617741277455,1617741277457,1617741277459,1617741277459
395,TcpNode2,1617741277461,1617741277461,1617741277464,1617741277466,1617741277468,1617741277468
396,TcpNode0,1617741277477,1617741277477,1617741277480,1617741277484,1617741277486,1617741277487
398,TcpNode0,1617741277497,1617741277497,1617741277500,1617741277502,1617741277504,1617741277504
399,TcpNode0,1617741277507,1617741277507,1617741277510,1617741277515,1617741277517,1617741277517
400,TcpNode0,1617741277517,1617741277517,1617741277520,1617741277526,1617741277528,1617741277528
401,TcpNode0,1617741277527,1617741277527,1617741277531,1617741277532,1617741277536,1617741277536
397,TcpNode2,1617741277487,1617741277487,1617741277491,1617741277538,1617741277540,1617741277541
402,TcpNode0,1617741277537,1617741277537,1617741277541,1617741277543,1617741277547,1617741277547
403,TcpNode0,1617741277558,1617741277558,1617741277562,1617741277569,1617741277571,1617741277572
404,TcpNode2,1617741277568,1617741277568,1617741277571,1617741277573,1617741277575,1617741277575
405,TcpNode0,1617741277578,1617741277578,1617741277582,1617741277584,1617741277586,1617741277587
406,TcpNode0,1617741277599,1617741277599,1617741277602,1617741277608,1617741277609,1617741277609
407,TcpNode2,1617741277609,1617741277609,1617741277613,1617741277614,1617741277616,1617741277616
408,TcpNode0,1617741277625,1617741277625,1617741277628,1617741277632,1617741277634,1617741277634
409,TcpNode2,1617741277635,1617741277635,1617741277643,1617741277645,1617741277647,1617741277647
410,TcpNode0,1617741277646,1617741277646,1617741277651,1617741277653,1617741277656,1617741277657
411,TcpNode2,1617741277658,1617741277658,1617741277662,1617741277664,1617741277669,1617741277669
412,TcpNode0,1617741277669,1617741277669,1617741277673,1617741277675,1617741277677,1617741277677
413,TcpNode0,1617741277685,1617741277685,1617741277689,1617741277691,1617741277693,1617741277693
414,TcpNode2,1617741277695,1617741277695,1617741277698,1617741277699,1617741277701,1617741277702
415,TcpNode0,1617741277709,1617741277709,1617741277713,1617741277715,1617741277717,1617741277717
417,TcpNode0,1617741277729,1617741277729,1617741277733,1617741277736,1617741277738,1617741277738
416,TcpNode2,1617741277719,1617741277719,1617741277723,1617741277742,1617741277744,1617741277745
418,TcpNode0,1617741277739,1617741277739,1617741277743,1617741277745,1617741277749,1617741277749
419,TcpNode0,1617741277761,1617741277761,1617741277765,1617741277767,1617741277769,1617741277770
420,TcpNode2,1617741277771,1617741277771,1617741277774,1617741277782,1617741277784,1617741277785
421,TcpNode0,1617741277781,1617741277781,1617741277784,1617741277787,1617741277788,1617741277788
422,TcpNode0,1617741277791,1617741277791,1617741277794,1617741277797,1617741277798,1617741277799
423,TcpNode0,1617741277811,1617741277811,1617741277815,1617741277817,1617741277819,1617741277819
424,TcpNode2,1617741277821,1617741277821,1617741277825,1617741277827,1617741277830,1617741277830
425,TcpNode0,1617741277831,1617741277831,1617741277835,1617741277842,1617741277843,1617741277844
426,TcpNode2,1617741277842,1617741277842,1617741277846,1617741277847,1617741277849,1617741277849
427,TcpNode0,1617741277858,1617741277858,1617741277862,1617741277864,1617741277866,1617741277866
428,TcpNode2,1617741277868,1617741277868,1617741277871,1617741277872,1617741277874,1617741277874
429,TcpNode0,1617741277883,1617741277883,1617741277886,1617741277893,1617741277899,1617741277900
430,TcpNode2,1617741277893,1617741277893,1617741277898,1617741277899,1617741277901,1617741277901
431,TcpNode0,1617741277903,1617741277903,1617741277906,1617741277909,1617741277910,1617741277911
432,TcpNode0,1617741277925,1617741277925,1617741277929,1617741277933,1617741277934,1617741277935
433,TcpNode2,1617741277935,1617741277935,1617741277938,1617741277940,1617741277941,1617741277942
434,TcpNode0,1617741277951,1617741277951,1617741277954,1617741277957,1617741277958,1617741277959
435,TcpNode2,1617741277961,1617741277961,1617741277964,1617741277967,1617741277970,1617741277970
436,TcpNode0,1617741277971,1617741277971,1617741277974,1617741277982,1617741277984,1617741277984
437,TcpNode2,1617741277982,1617741277982,1617741277986,1617741277987,1617741277989,1617741277989
438,TcpNode0,1617741277998,1617741277998,1617741278001,1617741278003,1617741278005,1617741278005
439,TcpNode2,1617741278008,1617741278008,1617741278011,1617741278015,1617741278017,1617741278017
440,TcpNode0,1617741278018,1617741278018,1617741278023,1617741278027,1617741278028,1617741278029
441,TcpNode2,1617741278028,1617741278028,1617741278032,1617741278033,1617741278035,1617741278035
442,TcpNode0,1617741278044,1617741278044,1617741278047,1617741278052,1617741278053,1617741278053
443,TcpNode2,1617741278054,1617741278054,1617741278058,1617741278066,1617741278067,1617741278068
444,TcpNode0,1617741278064,1617741278064,1617741278067,1617741278070,1617741278071,1617741278072
445,TcpNode0,1617741278074,1617741278074,1617741278078,1617741278080,1617741278082,1617741278082
446,TcpNode0,1617741278094,1617741278094,1617741278098,1617741278100,1617741278102,1617741278103
447,TcpNode2,1617741278104,1617741278104,1617741278107,1617741278116,1617741278119,1617741278119
448,TcpNode0,1617741278114,1617741278114,1617741278117,1617741278120,1617741278122,1617741278122
449,TcpNode0,1617741278124,1617741278124,1617741278127,1617741278130,1617741278131,1617741278131
450,TcpNode0,1617741278142,1617741278142,1617741278145,1617741278148,1617741278149,1617741278150
451,TcpNode2,1617741278152,1617741278152,1617741278158,1617741278159,1617741278161,1617741278161
452,TcpNode0,1617741278169,1617741278169,1617741278173,1617741278176,1617741278178,1617741278178
453,TcpNode2,1617741278179,1617741278179,1617741278182,1617741278184,1617741278185,1617741278186
454,TcpNode0,1617741278194,1617741278194,1617741278198,1617741278200,1617741278202,1617741278202
455,TcpNode2,1617741278204,1617741278204,1617741278206,1617741278207,1617741278209,1617741278210
456,TcpNode0,1617741278218,1617741278218,1617741278222,1617741278226,1617741278227,1617741278228
457,TcpNode2,1617741278228,1617741278228,1617741278231,1617741278232,1617741278234,1617741278234
458,TcpNode0,1617741278243,1617741278243,1617741278246,1617741278250,1617741278252,1617741278252
459,TcpNode2,1617741278253,1617741278253,1617741278258,1617741278260,1617741278262,1617741278262
460,TcpNode0,1617741278270,1617741278270,1617741278273,1617741278275,1617741278277,1617741278277
461,TcpNode2,1617741278280,1617741278280,1617741278284,1617741278285,1617741278287,1617741278287
462,TcpNode0,1617741278296,1617741278296,1617741278300,1617741278303,1617741278304,1617741278305
463,TcpNode2,1617741278306,1617741278306,1617741278310,1617741278311,1617741278313,1617741278314
464,TcpNode0,1617741278322,1617741278322,1617741278325,1617741278329,1617741278331,1617741278332
