T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617112210340;1617112377281;1617112377291;1617112377293;8479;2;18;node1:0,node2:3;node3
1617112210345;1617112377291;1617112377307;1617112377308;8481;3;16;node1:0,node3:2;node2
1617112210350;1617112377311;1617112377320;1617112377322;8483;2;9;node1:0,node2:2;node3
1617112210347;1617112377308;1617112377323;1617112377324;8482;2;20;node1:0,node3:2;node2
1617112210352;1617112377329;1617112377348;1617112377349;8484;2;19;node1:0,node2:2;node3
1617112210353;1617112377341;1617112377360;1617112377362;8485;2;10;node1:0,node3:1;node2
1617112210355;1617112377375;1617112377389;1617112377391;8486;2;8;node1:0,node3:1;node2
1617112210356;1617112377378;1617112377389;1617112377402;8487;2;10;node1:0,node2:2;node3
1617112210358;1617112377393;1617112377410;1617112377412;8488;2;21;node1:0,node3:2;node2
1617112210359;1617112377404;1617112377414;1617112377416;8489;2;19;node1:0,node2:2;node3
1617112210361;1617112377424;1617112377446;1617112377447;8490;2;9;node1:0,node3:1;node2
1617112210363;1617112377446;1617112377462;1617112377464;8492;1;10;node1:0,node2:2;node3
1617112210362;1617112377450;1617112377464;1617112377466;8491;2;27;node1:0,node3:1;node2
1617112210365;1617112377483;1617112377500;1617112377502;8493;1;11;node1:0,node3:1;node2
1617112210366;1617112377489;1617112377506;1617112377507;8494;1;10;node1:0,node2:2;node3
1617112210368;1617112377530;1617112377544;1617112377545;8495;2;8;node1:0,node3:2;node2
1617112210369;1617112377545;1617112377559;1617112377561;8496;3;17;node1:0,node3:2;node2
1617112210371;1617112377553;1617112377565;1617112377567;8497;2;8;node1:0,node2:3;node3
1617112210375;1617112377560;1617112377581;1617112377582;8499;3;16;node1:0,node3:2;node2
1617112210372;1617112377568;1617112377593;1617112377595;8498;2;31;node1:0,node2:3;node3
1617112210376;1617112377592;1617112377611;1617112377613;8500;2;21;node1:0,node3:2;node2
1617112210378;1617112377603;1617112377613;1617112377615;8501;1;8;node1:0,node2:2;node3
1617112210379;1617112377644;1617112377655;1617112377656;8502;2;8;node1:0,node3:2;node2
1617112210381;1617112377657;1617112377671;1617112377672;8503;3;15;node1:0,node3:2;node2
1617112210382;1617112377655;1617112377673;1617112377674;8504;2;9;node1:0,node2:3;node3
1617112210386;1617112377679;1617112377691;1617112377692;8505;2;24;node1:0,node2:3;node3
1617112210388;1617112377685;1617112377706;1617112377709;8506;2;10;node1:0,node3:2;node2
1617112210391;1617112377703;1617112377718;1617112377719;8508;2;8;node1:0,node2:2;node3
1617112210389;1617112377715;1617112377732;1617112377733;8507;2;7;node1:0,node3:2;node2
1617112210393;1617112377721;1617112377732;1617112377735;8509;2;19;node1:0,node2:2;node3
1617112210397;1617112377737;1617112377751;1617112377752;8510;2;19;node1:0,node3:2;node2
1617112210398;1617112377759;1617112377772;1617112377773;8511;1;19;node1:0,node2:2;node3
1617112210402;1617112377763;1617112377783;1617112377785;8512;2;8;node1:0,node3:1;node2
1617112210404;1617112377800;1617112377815;1617112377817;8513;2;8;node1:0,node3:1;node2
1617112210407;1617112377783;1617112377831;1617112377832;8514;2;12;node1:0,node2:2;node3
1617112210408;1617112377825;1617112377841;1617112377842;8515;2;8;node1:0,node3:1;node2
1617112210410;1617112377848;1617112377872;1617112377873;8516;1;7;node1:0,node2:2;node3
1617112210411;1617112377864;1617112377878;1617112377879;8517;1;8;node1:0,node3:1;node2
1617112210414;1617112377899;1617112377912;1617112377913;8518;1;8;node1:0,node2:2;node3
1617112210417;1617112377907;1617112377921;1617112377922;8519;2;9;node1:0,node3:1;node2
1617112210419;1617112377923;1617112377934;1617112377935;8520;2;22;node1:0,node3:2;node2
1617112210420;1617112377942;1617112377957;1617112377958;8521;1;12;node1:0,node2:2;node3
1617112210421;1617112377955;1617112377970;1617112377971;8522;2;9;node1:0,node3:2;node2
1617112210424;1617112377967;1617112377992;1617112377994;8524;2;12;node1:0,node2:2;node3
1617112210423;1617112377985;1617112377995;1617112377996;8523;2;8;node1:0,node3:2;node2
1617112210428;1617112377993;1617112378009;1617112378011;8525;2;23;node1:0,node2:2;node3
1617112210430;1617112378007;1617112378022;1617112378024;8526;2;22;node1:0,node3:2;node2
1617112210431;1617112378021;1617112378036;1617112378037;8527;1;10;node1:0,node2:2;node3
1617112210432;1617112378053;1617112378066;1617112378067;8528;2;9;node1:0,node3:2;node2
1617112210435;1617112378060;1617112378074;1617112378075;8530;2;8;node1:0,node2:3;node3
1617112210434;1617112378069;1617112378089;1617112378091;8529;3;14;node1:0,node3:2;node2
1617112210438;1617112378077;1617112378094;1617112378096;8531;2;17;node1:0,node2:3;node3
1617112210440;1617112378092;1617112378103;1617112378111;8532;3;24;node1:0,node3:2;node2
1617112210441;1617112378109;1617112378129;1617112378130;8533;2;13;node1:0,node3:2;node2
1617112210442;1617112378123;1617112378146;1617112378147;8534;1;12;node1:0,node2:2;node3
1617112210444;1617112378139;1617112378160;1617112378161;8535;2;9;node1:0,node3:1;node2
1617112210448;1617112378163;1617112378178;1617112378180;8537;1;8;node1:0,node2:2;node3
1617112210445;1617112378163;1617112378179;1617112378181;8536;2;22;node1:0,node3:1;node2
1617112210450;1617112378203;1617112378215;1617112378216;8539;1;9;node1:0,node2:2;node3
1617112210449;1617112378201;1617112378215;1617112378218;8538;2;10;node1:0,node3:1;node2
1617112210451;1617112378226;1617112378240;1617112378241;8540;2;10;node1:0,node3:1;node2
1617112210452;1617112378243;1617112378262;1617112378263;8541;2;8;node1:0,node2:2;node3
1617112210453;1617112378246;1617112378265;1617112378267;8542;2;15;node1:0,node3:2;node2
1617112210454;1617112378275;1617112378287;1617112378288;8543;1;12;node1:0,node2:2;node3
1617112210455;1617112378284;1617112378306;1617112378307;8544;2;10;node1:0,node3:2;node2
1617112210460;1617112378301;1617112378313;1617112378315;8546;2;8;node1:0,node2:2;node3
1617112210459;1617112378307;1617112378319;1617112378321;8545;2;22;node1:0,node3:2;node2
1617112210462;1617112378317;1617112378331;1617112378333;8547;2;19;node1:0,node2:2;node3
1617112210468;1617112378348;1617112378356;1617112378357;8550;1;8;node1:0,node2:2;node3
1617112210464;1617112378334;1617112378356;1617112378358;8548;2;9;node1:0,node3:1;node2
1617112210465;1617112378366;1617112378381;1617112378382;8549;2;9;node1:0,node3:1;node2
1617112210471;1617112378393;1617112378405;1617112378407;8552;1;15;node1:0,node2:2;node3
1617112210470;1617112378402;1617112378413;1617112378414;8551;2;8;node1:0,node3:2;node2
1617112210473;1617112378414;1617112378429;1617112378430;8553;2;8;node1:0,node3:2;node2
1617112210475;1617112378417;1617112378437;1617112378438;8554;2;10;node1:0,node2:2;node3
1617112210478;1617112378439;1617112378450;1617112378451;8555;2;22;node1:0,node2:1;node3
1617112210479;1617112378469;1617112378485;1617112378487;8556;2;8;node1:0,node3:2;node2
1617112210484;1617112378477;1617112378488;1617112378489;8558;2;7;node1:0,node2:3;node3
1617112210485;1617112378492;1617112378511;1617112378512;8559;2;7;node1:0,node2:3;node3
1617112210481;1617112378488;1617112378515;1617112378516;8557;3;19;node1:0,node3:2;node2
1617112210489;1617112378516;1617112378537;1617112378538;8560;3;29;node1:0,node3:2;node2
1617112210490;1617112378538;1617112378548;1617112378549;8561;2;22;node1:0,node3:1;node2
1617112210491;1617112378548;1617112378567;1617112378568;8562;1;20;node1:0,node2:2;node3
1617112210493;1617112378561;1617112378584;1617112378585;8563;2;9;node1:0,node3:1;node2
1617112210494;1617112378585;1617112378601;1617112378602;8564;2;27;node1:0,node3:1;node2
1617112210495;1617112378588;1617112378608;1617112378609;8565;1;7;node1:0,node2:2;node3
1617112210496;1617112378615;1617112378627;1617112378628;8566;2;17;node1:0,node3:1;node2
1617112210499;1617112378629;1617112378645;1617112378646;8567;1;8;node1:0,node2:1;node3
1617112210501;1617112378656;1617112378677;1617112378678;8568;1;17;node1:0,node3:1;node2
1617112210502;1617112378669;1617112378679;1617112378680;8569;1;9;node1:0,node2:2;node3
1617112210504;1617112378697;1617112378714;1617112378715;8570;2;9;node1:0,node3:1;node2
1617112210507;1617112378710;1617112378725;1617112378726;8572;2;8;node1:0,node2:2;node3
1617112210506;1617112378719;1617112378732;1617112378734;8571;2;18;node1:0,node3:2;node2
1617112210510;1617112378728;1617112378747;1617112378748;8573;2;20;node1:0,node2:2;node3
1617112210511;1617112378750;1617112378766;1617112378767;8574;2;11;node1:0,node3:1;node2
1617112210514;1617112378775;1617112378800;1617112378801;8576;1;19;node1:0,node2:2;node3
1617112210513;1617112378777;1617112378801;1617112378803;8575;2;7;node1:0,node3:1;node2
1617112210516;1617112378809;1617112378829;1617112378830;8577;2;29;node1:0,node3:2;node2
1617112210517;1617112378820;1617112378843;1617112378844;8578;1;10;node1:0,node2:2;node3
1617112210520;1617112378840;1617112378859;1617112378860;8579;2;9;node1:0,node3:1;node2
1617112210522;1617112378861;1617112378880;1617112378881;8580;2;21;node1:0,node3:1;node2
1617112210524;1617112378868;1617112378892;1617112378893;8581;1;16;node1:0,node2:2;node3
1617112210525;1617112378912;1617112378925;1617112378926;8582;2;9;node1:0,node3:2;node2
1617112210528;1617112378912;1617112378933;1617112378934;8584;2;8;node1:0,node2:2;node3
1617112210527;1617112378925;1617112378945;1617112378946;8583;3;16;node1:0,node3:2;node2
1617112210531;1617112378936;1617112378955;1617112378956;8585;2;25;node1:0,node2:3;node3
1617112210532;1617112378946;1617112378957;1617112378959;8586;2;20;node1:0,node3:2;node2
1617112210534;1617112378986;1617112378999;1617112379000;8587;1;15;node1:0,node2:2;node3
1617112210535;1617112378988;1617112379006;1617112379007;8588;2;16;node1:0,node3:1;node2
1617112210536;1617112379012;1617112379032;1617112379033;8589;2;25;node1:0,node3:2;node2
1617112210538;1617112379010;1617112379033;1617112379035;8590;2;19;node1:0,node2:2;node3
1617112210542;1617112379054;1617112379069;1617112379070;8592;1;11;node1:0,node2:2;node3
1617112210541;1617112379055;1617112379071;1617112379073;8591;2;12;node1:0,node3:1;node2
1617112210543;1617112379073;1617112379089;1617112379090;8593;2;20;node1:0,node3:2;node2
1617112210545;1617112379083;1617112379096;1617112379097;8594;1;10;node1:0,node2:2;node3
1617112210547;1617112379103;1617112379119;1617112379120;8595;2;10;node1:0,node3:1;node2
1617112210552;1617112379122;1617112379136;1617112379137;8597;1;9;node1:0,node2:2;node3
1617112210550;1617112379124;1617112379137;1617112379139;8596;2;20;node1:0,node3:1;node2
1617112210553;1617112379154;1617112379170;1617112379172;8598;1;10;node1:0,node3:1;node2
1617112210555;1617112379160;1617112379178;1617112379179;8599;1;10;node1:0,node2:2;node3
1617112210556;1617112379187;1617112379200;1617112379201;8600;2;8;node1:0,node3:1;node2
1617112210557;1617112379202;1617112379214;1617112379216;8601;2;22;node1:0,node3:1;node2
1617112210560;1617112379205;1617112379220;1617112379221;8602;1;9;node1:0,node2:2;node3
1617112210563;1617112379239;1617112379259;1617112379260;8604;1;11;node1:0,node2:2;node3
1617112210561;1617112379251;1617112379260;1617112379262;8603;2;9;node1:0,node3:2;node2
1617112210565;1617112379265;1617112379277;1617112379278;8605;2;9;node1:0,node3:2;node2
1617112210566;1617112379272;1617112379290;1617112379292;8606;2;9;node1:0,node2:2;node3
1617112210569;1617112379293;1617112379307;1617112379308;8607;2;22;node1:0,node2:1;node3
1617112210574;1617112379326;1617112379334;1617112379335;8610;1;8;node1:0,node2:2;node3
1617112210571;1617112379301;1617112379464;1617112379466;8608;2;156;node1:0,node3:1;node2
1617112210572;1617112379466;1617112379478;1617112379479;8609;2;11;node1:0,node3:2;node2
1617112210575;1617112379483;1617112379497;1617112379498;8611;1;13;node1:0,node2:2;node3
1617112210576;1617112379499;1617112379520;1617112379521;8612;2;10;node1:0,node3:1;node2
1617112210581;1617112379517;1617112379533;1617112379534;8614;1;8;node1:0,node2:2;node3
1617112210578;1617112379526;1617112379540;1617112379542;8613;2;32;node1:0,node3:1;node2
1617112210584;1617112379557;1617112379571;1617112379575;8615;2;9;node1:0,node3:1;node2
1617112210585;1617112379560;1617112379578;1617112379579;8616;1;9;node1:0,node2:2;node3
1617112210587;1617112379574;1617112379585;1617112379586;8617;2;15;node1:0,node3:2;node2
1617112210591;1617112379595;1617112379613;1617112379614;8618;1;9;node1:0,node2:2;node3
1617112210592;1617112379607;1617112379630;1617112379631;8619;2;11;node1:0,node3:1;node2
1617112210594;1617112379632;1617112379647;1617112379648;8620;2;32;node1:0,node3:1;node2
1617112210595;1617112379645;1617112379658;1617112379659;8621;1;16;node1:0,node2:2;node3
1617112210600;1617112379679;1617112379693;1617112379696;8624;2;9;node1:0,node2:2;node3
1617112210596;1617112379679;1617112379695;1617112379697;8622;2;10;node1:0,node3:2;node2
1617112210602;1617112379696;1617112379709;1617112379710;8625;2;17;node1:0,node2:3;node3
1617112210598;1617112379708;1617112379724;1617112379725;8623;2;10;node1:0,node3:2;node2
1617112210604;1617112379724;1617112379737;1617112379739;8626;2;19;node1:0,node3:2;node2
1617112210605;1617112379730;1617112379740;1617112379741;8627;2;9;node1:0,node2:2;node3
1617112210607;1617112379740;1617112379752;1617112379753;8628;2;22;node1:0,node2:2;node3
1617112210610;1617112379749;1617112379769;1617112379770;8629;2;11;node1:0,node3:1;node2
1617112210614;1617112379772;1617112379782;1617112379784;8631;1;8;node1:0,node2:2;node3
1617112210613;1617112379772;1617112379784;1617112379785;8630;2;21;node1:0,node3:1;node2
1617112210616;1617112379795;1617112379810;1617112379811;8632;1;9;node1:0,node3:1;node2
1617112210617;1617112379814;1617112379826;1617112379827;8633;1;7;node1:0,node2:2;node3
1617112210620;1617112379823;1617112379845;1617112379846;8634;2;9;node1:0,node3:1;node2
1617112210622;1617112379851;1617112379861;1617112379862;8635;2;26;node1:0,node3:1;node2
1617112210623;1617112379851;1617112379866;1617112379867;8636;1;19;node1:0,node2:2;node3
1617112210626;1617112379902;1617112379913;1617112379917;8639;2;10;node1:0,node2:3;node3
1617112210624;1617112379903;1617112379922;1617112379923;8637;3;10;node1:0,node3:2;node2
1617112210627;1617112379923;1617112379934;1617112379935;8640;3;15;node1:0,node2:3;node3
1617112210625;1617112379931;1617112379948;1617112379949;8638;3;8;node1:0,node3:2;node2
1617112210631;1617112379937;1617112379953;1617112379954;8642;2;21;node1:0,node2:3;node3
1617112210630;1617112379948;1617112379964;1617112379966;8641;3;18;node1:0,node3:2;node2
1617112210633;1617112379977;1617112379988;1617112379989;8644;2;11;node1:0,node2:2;node3
1617112210632;1617112379974;1617112379993;1617112379995;8643;2;8;node1:0,node3:2;node2
1617112210635;1617112379993;1617112380011;1617112380012;8645;2;16;node1:0,node2:3;node3
1617112210636;1617112380002;1617112380017;1617112380018;8646;2;10;node1:0,node3:2;node2
1617112210638;1617112380027;1617112380039;1617112380040;8647;2;17;node1:0,node3:2;node2
1617112210641;1617112380031;1617112380047;1617112380048;8648;2;10;node1:0,node2:2;node3
1617112210642;1617112380048;1617112380062;1617112380063;8649;2;17;node1:0,node2:2;node3
1617112210644;1617112380053;1617112380070;1617112380072;8650;2;9;node1:0,node3:2;node2
1617112210646;1617112380079;1617112380093;1617112380094;8651;2;7;node1:0,node3:1;node2
1617112210648;1617112380083;1617112380098;1617112380099;8652;1;15;node1:0,node2:2;node3
1617112210650;1617112380100;1617112380116;1617112380118;8653;2;16;node1:0,node3:2;node2
1617112210652;1617112380116;1617112380131;1617112380132;8654;1;9;node1:0,node2:2;node3
1617112210653;1617112380133;1617112380147;1617112380148;8655;2;9;node1:0,node3:1;node2
1617112210656;1617112380148;1617112380160;1617112380162;8656;2;22;node1:0,node3:1;node2
1617112210661;1617112380150;1617112380165;1617112380166;8657;1;8;node1:0,node2:2;node3
1617112210663;1617112380182;1617112380197;1617112380198;8658;2;9;node1:0,node3:1;node2
1617112210667;1617112380199;1617112380211;1617112380212;8660;2;15;node1:0,node3:2;node2
1617112210665;1617112380196;1617112380211;1617112380217;8659;2;9;node1:0,node2:2;node3
1617112210670;1617112380218;1617112380235;1617112380236;8661;2;20;node1:0,node2:2;node3
1617112210672;1617112380233;1617112380250;1617112380251;8662;2;9;node1:0,node3:1;node2
1617112210674;1617112380258;1617112380270;1617112380274;8663;2;8;node1:0,node3:1;node2
1617112210675;1617112380252;1617112380275;1617112380277;8664;1;8;node1:0,node2:2;node3
1617112210677;1617112380272;1617112380290;1617112380291;8665;2;8;node1:0,node3:1;node2
1617112210679;1617112380298;1617112380314;1617112380315;8666;1;16;node1:0,node2:1;node3
1617112210681;1617112380305;1617112380319;1617112380320;8667;1;7;node1:0,node3:1;node2
1617112210684;1617112380353;1617112380365;1617112380370;8669;2;9;node1:0,node2:2;node3
1617112210682;1617112380361;1617112380378;1617112380379;8668;3;10;node1:0,node3:2;node2
1617112210689;1617112380370;1617112380384;1617112380386;8671;2;19;node1:0,node2:3;node3
1617112210686;1617112380387;1617112380403;1617112380405;8670;3;22;node1:0,node3:2;node2
1617112210693;1617112380398;1617112380415;1617112380416;8673;2;9;node1:0,node2:2;node3
1617112210691;1617112380407;1617112380419;1617112380422;8672;2;26;node1:0,node3:2;node2
1617112210694;1617112380420;1617112380438;1617112380439;8674;2;21;node1:0,node2:2;node3
1617112210696;1617112380434;1617112380449;1617112380451;8675;2;8;node1:0,node3:1;node2
1617112210699;1617112380450;1617112380467;1617112380468;8676;2;21;node1:0,node3:1;node2
1617112210701;1617112380465;1617112380482;1617112380483;8677;1;9;node1:0,node2:2;node3
1617112210703;1617112380478;1617112380497;1617112380499;8678;2;8;node1:0,node3:1;node2
1617112210704;1617112380498;1617112380508;1617112380510;8679;2;22;node1:0,node3:1;node2
1617112210706;1617112380510;1617112380523;1617112380524;8680;1;16;node1:0,node2:2;node3
1617112210710;1617112380532;1617112380546;1617112380548;8681;2;14;node1:0,node3:1;node2
1617112210714;1617112380549;1617112380564;1617112380565;8683;2;9;node1:0,node2:2;node3
1617112210712;1617112380553;1617112380565;1617112380573;8682;2;8;node1:0,node3:2;node2
1617112210717;1617112380571;1617112380586;1617112380587;8685;2;18;node1:0,node3:2;node2
1617112210715;1617112380579;1617112380589;1617112380590;8684;2;8;node1:0,node2:2;node3
1617112210721;1617112380592;1617112380605;1617112380606;8686;2;17;node1:0,node2:2;node3
1617112210722;1617112380604;1617112380625;1617112380626;8687;2;11;node1:0,node3:1;node2
1617112210726;1617112380621;1617112380635;1617112380637;8689;1;7;node1:0,node2:2;node3
1617112210724;1617112380625;1617112380639;1617112380640;8688;2;28;node1:0,node3:1;node2
1617112210729;1617112380659;1617112380674;1617112380675;8691;1;10;node1:0,node2:2;node3
1617112210727;1617112380658;1617112380682;1617112380684;8690;2;8;node1:0,node3:1;node2
1617112210733;1617112380686;1617112380699;1617112380701;8692;2;23;node1:0,node3:2;node2
1617112210735;1617112380684;1617112380702;1617112380703;8693;2;16;node1:0,node2:2;node3
1617112210737;1617112380722;1617112380737;1617112380739;8694;2;10;node1:0,node3:1;node2
1617112210739;1617112380733;1617112380746;1617112380747;8695;2;9;node1:0,node2:2;node3
1617112210742;1617112380745;1617112380763;1617112380764;8696;2;8;node1:0,node3:2;node2
1617112210745;1617112380752;1617112380763;1617112380765;8697;2;18;node1:0,node2:2;node3
1617112210746;1617112380768;1617112380783;1617112380784;8698;2;17;node1:0,node3:2;node2
1617112210748;1617112380776;1617112380802;1617112380804;8699;1;9;node1:0,node2:2;node3
1617112210749;1617112380800;1617112380819;1617112380820;8700;2;13;node1:0,node3:1;node2
1617112210751;1617112380819;1617112380830;1617112380831;8701;2;23;node1:0,node3:1;node2
1617112210752;1617112380840;1617112380852;1617112380854;8702;1;12;node1:0,node2:2;node3
1617112210754;1617112380842;1617112380861;1617112380862;8703;2;9;node1:0,node3:1;node2
1617112210756;1617112380866;1617112380881;1617112380883;8705;2;14;node1:0,node2:2;node3
1617112210755;1617112380866;1617112380888;1617112380889;8704;2;22;node1:0,node3:2;node2
1617112210757;1617112380905;1617112380921;1617112380922;8706;1;8;node1:0,node3:1;node2
1617112210758;1617112380918;1617112380933;1617112380934;8707;1;10;node1:0,node2:2;node3
1617112210759;1617112380944;1617112380957;1617112380958;8708;2;12;node1:0,node3:1;node2
1617112210764;1617112380965;1617112380984;1617112380985;8710;2;15;node1:0,node2:2;node3
1617112210762;1617112380966;1617112380985;1617112380987;8709;2;8;node1:0,node3:2;node2
1617112210766;1617112380987;1617112381007;1617112381008;8712;3;21;node1:0,node3:2;node2
1617112210765;1617112380995;1617112381013;1617112381014;8711;2;19;node1:0,node2:3;node3
1617112210767;1617112381012;1617112381026;1617112381028;8713;2;21;node1:0,node3:2;node2
1617112210768;1617112381027;1617112381046;1617112381048;8714;1;9;node1:0,node2:2;node3
1617112210769;1617112381041;1617112381064;1617112381066;8715;2;9;node1:0,node3:1;node2
1617112210770;1617112381065;1617112381076;1617112381077;8716;2;29;node1:0,node3:1;node2
1617112210774;1617112381064;1617112381085;1617112381086;8717;1;9;node1:0,node2:2;node3
1617112210776;1617112381102;1617112381120;1617112381121;8718;2;10;node1:0,node3:1;node2
1617112210777;1617112381118;1617112381133;1617112381134;8719;2;9;node1:0,node2:2;node3
1617112210778;1617112381123;1617112381136;1617112381137;8720;2;18;node1:0,node3:2;node2
1617112210780;1617112381136;1617112381151;1617112381153;8721;2;23;node1:0,node2:2;node3
1617112210784;1617112381151;1617112381170;1617112381171;8722;2;9;node1:0,node3:1;node2
1617112210786;1617112381173;1617112381185;1617112381187;8723;2;25;node1:0,node3:1;node2
1617112210787;1617112381180;1617112381197;1617112381200;8724;1;17;node1:0,node2:2;node3
1617112210789;1617112381204;1617112381227;1617112381229;8725;2;8;node1:0,node3:1;node2
1617112210795;1617112381223;1617112381239;1617112381240;8727;1;9;node1:0,node2:2;node3
1617112210790;1617112381231;1617112381246;1617112381247;8726;2;34;node1:0,node3:1;node2
1617112210796;1617112381262;1617112381274;1617112381275;8728;1;9;node1:0,node3:1;node2
1617112210798;1617112381271;1617112381284;1617112381286;8729;1;10;node1:0,node2:2;node3
1617112210799;1617112381291;1617112381306;1617112381307;8730;2;9;node1:0,node3:1;node2
1617112210801;1617112381310;1617112381331;1617112381332;8731;2;23;node1:0,node3:1;node2
1617112210802;1617112381319;1617112381339;1617112381340;8732;1;21;node1:0,node2:2;node3
1617112210806;1617112381346;1617112381366;1617112381367;8733;2;9;node1:0,node3:1;node2
1617112210808;1617112381359;1617112381369;1617112381370;8735;1;9;node1:0,node2:2;node3
1617112210807;1617112381373;1617112381389;1617112381391;8734;2;8;node1:0,node3:1;node2
1617112210809;1617112381392;1617112381403;1617112381405;8736;2;15;node1:0,node3:1;node2
1617112210810;1617112381407;1617112381418;1617112381420;8737;1;13;node1:0,node2:2;node3
1617112210812;1617112381415;1617112381433;1617112381435;8738;2;10;node1:0,node3:1;node2
1617112210816;1617112381437;1617112381451;1617112381452;8740;1;6;node1:0,node2:2;node3
1617112210813;1617112381442;1617112381462;1617112381464;8739;2;8;node1:0,node3:1;node2
1617112210818;1617112381466;1617112381478;1617112381479;8741;2;22;node1:0,node3:1;node2
1617112210819;1617112381475;1617112381490;1617112381491;8742;1;11;node1:0,node2:2;node3
1617112210820;1617112381496;1617112381512;1617112381513;8743;2;10;node1:0,node3:1;node2
1617112210823;1617112381506;1617112381516;1617112381517;8745;1;7;node1:0,node2:2;node3
1617112210822;1617112381517;1617112381528;1617112381529;8744;2;24;node1:0,node3:1;node2
1617112210827;1617112381539;1617112381550;1617112381551;8746;1;9;node1:0,node3:1;node2
1617112210828;1617112381557;1617112381569;1617112381570;8747;1;8;node1:0,node2:2;node3
1617112210830;1617112381567;1617112381583;1617112381585;8748;2;9;node1:0,node3:1;node2
1617112210833;1617112381588;1617112381602;1617112381603;8750;1;7;node1:0,node2:2;node3
1617112210831;1617112381590;1617112381607;1617112381609;8749;2;7;node1:0,node3:1;node2
1617112210834;1617112381611;1617112381628;1617112381629;8751;2;19;node1:0,node3:1;node2
1617112210837;1617112381622;1617112381635;1617112381637;8752;1;10;node1:0,node2:2;node3
1617112210838;1617112381659;1617112381673;1617112381675;8753;2;9;node1:0,node3:2;node2
1617112210841;1617112381661;1617112381681;1617112381683;8755;2;10;node1:0,node2:2;node3
1617112210839;1617112381675;1617112381693;1617112381695;8754;3;16;node1:0,node3:2;node2
1617112210843;1617112381690;1617112381711;1617112381712;8756;2;8;node1:0,node2:2;node3
1617112210846;1617112381703;1617112381717;1617112381719;8757;2;8;node1:0,node3:2;node2
1617112210848;1617112381714;1617112381727;1617112381728;8758;2;21;node1:0,node2:2;node3
1617112210851;1617112381721;1617112381736;1617112381737;8759;2;19;node1:0,node3:2;node2
1617112210852;1617112381743;1617112381756;1617112381757;8760;1;9;node1:0,node2:2;node3
1617112210853;1617112381748;1617112381764;1617112381770;8761;2;9;node1:0,node3:1;node2
1617112210856;1617112381767;1617112381780;1617112381782;8762;2;19;node1:0,node3:1;node2
1617112210858;1617112381781;1617112381800;1617112381802;8763;1;10;node1:0,node2:2;node3
1617112210859;1617112381816;1617112381837;1617112381839;8764;2;8;node1:0,node3:2;node2
1617112210861;1617112381843;1617112381861;1617112381862;8766;2;9;node1:0,node2:3;node3
1617112210860;1617112381846;1617112381862;1617112381863;8765;3;8;node1:0,node3:2;node2
1617112210863;1617112381866;1617112381878;1617112381879;8767;2;36;node1:0,node2:3;node3
1617112210866;1617112381870;1617112381888;1617112381889;8768;3;23;node1:0,node3:2;node2
1617112210868;1617112381890;1617112381903;1617112381904;8769;2;20;node1:0,node3:2;node2
1617112210869;1617112381896;1617112381914;1617112381915;8770;2;10;node1:0,node2:2;node3
1617112210871;1617112381914;1617112381931;1617112381932;8771;2;17;node1:0,node2:2;node3
1617112210872;1617112381935;1617112381962;1617112381963;8772;2;10;node1:0,node3:2;node2
1617112210879;1617112381956;1617112381969;1617112381970;8774;2;8;node1:0,node2:2;node3
1617112210876;1617112381964;1617112381984;1617112381986;8773;2;40;node1:0,node3:2;node2
1617112210880;1617112381973;1617112381990;1617112381991;8775;2;31;node1:0,node2:2;node3
1617112210882;1617112381999;1617112382019;1617112382021;8776;2;9;node1:0,node3:1;node2
1617112210885;1617112382017;1617112382033;1617112382034;8778;1;10;node1:0,node2:2;node3
1617112210883;1617112382020;1617112382037;1617112382038;8777;2;26;node1:0,node3:1;node2
1617112210887;1617112382053;1617112382069;1617112382070;8779;2;7;node1:0,node3:1;node2
1617112210889;1617112382057;1617112382079;1617112382080;8780;1;7;node1:0,node2:2;node3
1617112210891;1617112382078;1617112382092;1617112382093;8781;2;17;node1:0,node3:2;node2
1617112210893;1617112382098;1617112382122;1617112382123;8782;1;9;node1:0,node2:2;node3
1617112210895;1617112382114;1617112382127;1617112382128;8783;2;9;node1:0,node3:1;node2
1617112210897;1617112382129;1617112382139;1617112382140;8784;2;9;node1:0,node3:1;node2
1617112210899;1617112382143;1617112382159;1617112382160;8785;1;9;node1:0,node2:2;node3
1617112210900;1617112382162;1617112382173;1617112382174;8786;1;8;node1:0,node3:1;node2
1617112210902;1617112382180;1617112382198;1617112382200;8787;1;15;node1:0,node2:1;node3
1617112210905;1617112382198;1617112382217;1617112382218;8788;2;9;node1:0,node3:1;node2
1617112210909;1617112382216;1617112382227;1617112382228;8790;1;7;node1:0,node2:2;node3
1617112210907;1617112382223;1617112382241;1617112382242;8789;2;27;node1:0,node3:1;node2
1617112210911;1617112382265;1617112382281;1617112382282;8791;2;8;node1:0,node3:1;node2
1617112210912;1617112382279;1617112382294;1617112382295;8792;2;10;node1:0,node2:2;node3
1617112210915;1617112382284;1617112382297;1617112382299;8793;2;23;node1:0,node3:2;node2
1617112210917;1617112382297;1617112382314;1617112382315;8794;2;26;node1:0,node2:2;node3
1617112210918;1617112382310;1617112382326;1617112382328;8795;2;10;node1:0,node3:1;node2
1617112210920;1617112382328;1617112382345;1617112382346;8796;2;19;node1:0,node3:1;node2
