T0;T1;T2;T3;Value;Jobs;Heartbeat;Cluster;Name
1617110380994;1617110510695;1617110510706;1617110510707;7994;91;12;node1:0;node3
1617110380998;1617110510707;1617110510719;1617110510720;7995;91;11;node1:0;node3
1617110381000;1617110510720;1617110510732;1617110510733;7996;91;13;node1:0;node3
1617110381001;1617110510734;1617110510744;1617110510746;7997;91;13;node1:0;node3
1617110381003;1617110510745;1617110510757;1617110510758;7998;91;13;node1:0;node3
1617110381004;1617110510758;1617110510770;1617110510771;7999;91;12;node1:0;node3
1617110381008;1617110510770;1617110510781;1617110510782;8000;91;13;node1:0;node3
1617110381010;1617110510781;1617110510794;1617110510795;8001;91;11;node1:0;node3
1617110381012;1617110510794;1617110510807;1617110510808;8002;91;13;node1:0;node3
1617110381013;1617110510807;1617110510818;1617110510819;8003;91;13;node1:0;node3
1617110381014;1617110510819;1617110510832;1617110510835;8004;91;11;node1:0;node3
1617110381016;1617110510833;1617110510844;1617110510846;8005;91;14;node1:0;node3
1617110381018;1617110510845;1617110510856;1617110510857;8006;91;12;node1:0;node3
1617110381020;1617110510857;1617110510868;1617110510869;8007;91;12;node1:0;node3
1617110381021;1617110510868;1617110510879;1617110510881;8008;91;12;node1:0;node3
1617110381023;1617110510879;1617110510891;1617110510892;8009;91;11;node1:0;node3
1617110381024;1617110510892;1617110510903;1617110510904;8010;91;12;node1:0;node3
1617110381026;1617110510904;1617110510914;1617110510915;8011;91;12;node1:0;node3
1617110381029;1617110510914;1617110510931;1617110510932;8012;91;11;node1:0;node3
1617110381030;1617110510933;1617110510947;1617110510948;8013;91;17;node1:0;node3
1617110381032;1617110510947;1617110510961;1617110510962;8014;91;16;node1:0;node3
1617110381033;1617110510962;1617110510977;1617110510978;8015;91;14;node1:0;node3
1617110381035;1617110510977;1617110510988;1617110510990;8016;91;16;node1:0;node3
1617110381037;1617110510989;1617110511005;1617110511006;8017;91;11;node1:0;node3
1617110381039;1617110511005;1617110511017;1617110511018;8018;91;17;node1:0;node3
1617110381040;1617110511018;1617110511031;1617110511032;8019;91;12;node1:0;node3
1617110381042;1617110511031;1617110511042;1617110511043;8020;91;14;node1:0;node3
1617110381044;1617110511043;1617110511053;1617110511055;8021;91;11;node1:0;node3
1617110381048;1617110511053;1617110511068;1617110511071;8022;91;12;node1:0;node3
1617110381049;1617110511069;1617110511081;1617110511083;8023;91;15;node1:0;node3
1617110381051;1617110511081;1617110511094;1617110511097;8024;91;12;node1:0;node3
1617110381052;1617110511095;1617110511107;1617110511109;8025;91;13;node1:0;node3
1617110381054;1617110511108;1617110511121;1617110511122;8026;91;14;node1:0;node3
1617110381055;1617110511121;1617110511134;1617110511135;8027;91;13;node1:0;node3
1617110381058;1617110511134;1617110511145;1617110511147;8028;91;13;node1:0;node3
1617110381059;1617110511146;1617110511164;1617110511165;8029;91;11;node1:0;node3
1617110381060;1617110511164;1617110511176;1617110511177;8030;91;19;node1:0;node3
1617110381062;1617110511176;1617110511187;1617110511189;8031;91;12;node1:0;node3
1617110381063;1617110511188;1617110511201;1617110511202;8032;91;11;node1:0;node3
1617110381064;1617110511202;1617110511212;1617110511213;8033;91;14;node1:0;node3
1617110381065;1617110511212;1617110511228;1617110511229;8034;91;11;node1:0;node3
1617110381068;1617110511228;1617110511239;1617110511240;8035;91;16;node1:0;node3
1617110381070;1617110511239;1617110511252;1617110511253;8036;91;11;node1:0;node3
1617110381072;1617110511252;1617110511264;1617110511266;8037;91;13;node1:0;node3
1617110381073;1617110511265;1617110511275;1617110511277;8038;91;13;node1:0;node3
1617110381075;1617110511276;1617110511290;1617110511291;8039;91;10;node1:0;node3
1617110381077;1617110511290;1617110511301;1617110511303;8040;91;15;node1:0;node3
1617110381079;1617110511302;1617110511312;1617110511314;8041;91;11;node1:0;node3
1617110381080;1617110511313;1617110511323;1617110511325;8042;91;11;node1:0;node3
1617110381082;1617110511324;1617110511334;1617110511335;8043;91;12;node1:0;node3
1617110381083;1617110511334;1617110511345;1617110511346;8044;91;10;node1:0;node3
1617110381084;1617110511346;1617110511357;1617110511358;8045;91;11;node1:0;node3
1617110381085;1617110511358;1617110511369;1617110511370;8046;91;12;node1:0;node3
1617110381088;1617110511369;1617110511381;1617110511383;8047;91;12;node1:0;node3
1617110381089;1617110511382;1617110511395;1617110511396;8048;91;13;node1:0;node3
1617110381091;1617110511395;1617110511409;1617110511411;8049;91;13;node1:0;node3
1617110381096;1617110511410;1617110511421;1617110511422;8050;91;14;node1:0;node3
1617110381098;1617110511421;1617110511433;1617110511434;8051;91;12;node1:0;node3
1617110381100;1617110511434;1617110511446;1617110511447;8052;91;12;node1:0;node3
1617110381101;1617110511446;1617110511457;1617110511459;8053;91;13;node1:0;node3
1617110381103;1617110511457;1617110511468;1617110511470;8054;91;11;node1:0;node3
1617110381104;1617110511469;1617110511479;1617110511481;8055;91;11;node1:0;node3
1617110381107;1617110511480;1617110511493;1617110511494;8056;91;12;node1:0;node3
1617110381109;1617110511493;1617110511510;1617110511512;8057;91;13;node1:0;node3
1617110381110;1617110511510;1617110511521;1617110511523;8058;91;17;node1:0;node3
1617110381111;1617110511521;1617110511532;1617110511534;8059;91;11;node1:0;node3
1617110381113;1617110511533;1617110511544;1617110511545;8060;91;11;node1:0;node3
1617110381114;1617110511544;1617110511556;1617110511557;8061;91;12;node1:0;node3
1617110381118;1617110511556;1617110511570;1617110511572;8062;91;12;node1:0;node3
1617110381119;1617110511571;1617110511582;1617110511583;8063;91;14;node1:0;node3
1617110381121;1617110511582;1617110511594;1617110511596;8064;91;12;node1:0;node3
1617110381122;1617110511595;1617110511607;1617110511608;8065;91;12;node1:0;node3
1617110381123;1617110511608;1617110511620;1617110511622;8066;91;13;node1:0;node3
1617110381124;1617110511621;1617110511636;1617110511638;8067;91;13;node1:0;node3
1617110381126;1617110511637;1617110511648;1617110511649;8068;91;17;node1:0;node3
1617110381130;1617110511648;1617110511659;1617110511661;8069;91;11;node1:0;node3
1617110381131;1617110511668;1617110511679;1617110511680;8070;91;9;node1:0;node3
1617110381132;1617110511679;1617110511704;1617110511705;8071;92;11;node1:0;node3
1617110381135;1617110511706;1617110511720;1617110511722;8072;92;25;node1:0;node3
1617110381136;1617110511721;1617110511734;1617110511735;8073;92;16;node1:0;node3
1617110381140;1617110511734;1617110511746;1617110511747;8074;92;14;node1:0;node3
1617110381142;1617110511746;1617110511759;1617110511760;8075;92;12;node1:0;node3
1617110381143;1617110511760;1617110511772;1617110511773;8076;92;13;node1:0;node3
1617110381144;1617110511773;1617110511786;1617110511787;8077;92;13;node1:0;node3
1617110381146;1617110511796;1617110511810;1617110511811;8078;92;7;node1:0;node3
1617110381151;1617110511811;1617110511822;1617110511823;8079;93;17;node1:0;node3
1617110381153;1617110511823;1617110511834;1617110511836;8080;93;12;node1:0;node3
1617110381154;1617110511834;1617110511845;1617110511847;8081;93;13;node1:0;node3
1617110381155;1617110511846;1617110511856;1617110511857;8082;93;10;node1:0;node3
1617110381157;1617110511857;1617110511868;1617110511869;8083;93;11;node1:0;node3
1617110381158;1617110511869;1617110511880;1617110511881;8084;93;12;node1:0;node3
1617110381162;1617110511881;1617110511892;1617110511893;8085;93;12;node1:0;node3
1617110381163;1617110511894;1617110511903;1617110511905;8086;93;12;node1:0;node3
1617110381164;1617110511906;1617110511916;1617110511917;8087;93;11;node1:0;node3
1617110381165;1617110511917;1617110511927;1617110511929;8088;93;13;node1:0;node3
1617110381166;1617110511928;1617110511941;1617110511942;8089;93;12;node1:0;node3
1617110381167;1617110511941;1617110511954;1617110511955;8090;93;13;node1:0;node3
1617110381169;1617110511955;1617110511967;1617110511969;8091;93;13;node1:0;node3
1617110381179;1617110511968;1617110511979;1617110511980;8092;93;14;node1:0;node3
1617110381180;1617110511979;1617110511991;1617110511993;8093;93;11;node1:0;node3
1617110381181;1617110511991;1617110512004;1617110512006;8094;93;12;node1:0;node3
1617110381183;1617110512005;1617110512023;1617110512024;8095;93;13;node1:0;node3
1617110381184;1617110512023;1617110512036;1617110512037;8096;93;19;node1:0;node3
1617110381185;1617110512036;1617110512052;1617110512053;8097;93;13;node1:0;node3
1617110381189;1617110512052;1617110512065;1617110512067;8098;93;16;node1:0;node3
1617110381191;1617110512066;1617110512081;1617110512082;8099;93;13;node1:0;node3
1617110381193;1617110512082;1617110512094;1617110512096;8100;93;17;node1:0;node3
1617110381194;1617110512095;1617110512113;1617110512114;8101;93;12;node1:0;node3
1617110381195;1617110512114;1617110512131;1617110512133;8102;93;19;node1:0;node3
1617110381199;1617110512132;1617110512147;1617110512149;8103;93;18;node1:0;node3
1617110381200;1617110512148;1617110512165;1617110512166;8104;93;17;node1:0;node3
1617110381202;1617110512167;1617110512180;1617110512181;8105;93;17;node1:0;node3
1617110381203;1617110512181;1617110512196;1617110512197;8106;93;15;node1:0;node3
1617110381204;1617110512197;1617110512209;1617110512210;8107;93;16;node1:0;node3
1617110381205;1617110512209;1617110512223;1617110512224;8108;93;13;node1:0;node3
1617110381208;1617110512224;1617110512235;1617110512236;8109;93;14;node1:0;node3
1617110381210;1617110512235;1617110512250;1617110512251;8110;93;12;node1:0;node3
1617110381212;1617110512252;1617110512262;1617110512263;8111;93;15;node1:0;node3
1617110381213;1617110512263;1617110512274;1617110512275;8112;93;12;node1:0;node3
1617110381214;1617110512275;1617110512285;1617110512286;8113;93;12;node1:0;node3
1617110381216;1617110512285;1617110512297;1617110512300;8114;93;11;node1:0;node3
1617110381219;1617110512298;1617110512312;1617110512313;8115;93;13;node1:0;node3
1617110381221;1617110512313;1617110512325;1617110512327;8116;93;14;node1:0;node3
1617110381222;1617110512326;1617110512339;1617110512340;8117;93;14;node1:0;node3
1617110381223;1617110512339;1617110512351;1617110512352;8118;93;13;node1:0;node3
1617110381224;1617110512351;1617110512362;1617110512364;8119;93;12;node1:0;node3
1617110381226;1617110512363;1617110512375;1617110512377;8120;93;12;node1:0;node3
1617110381229;1617110512376;1617110512387;1617110512389;8121;93;12;node1:0;node3
1617110381231;1617110512388;1617110512399;1617110512400;8122;93;12;node1:0;node3
1617110381232;1617110512399;1617110512412;1617110512413;8123;93;12;node1:0;node3
1617110381234;1617110512413;1617110512423;1617110512425;8124;93;13;node1:0;node3
1617110381235;1617110512424;1617110512440;1617110512441;8125;93;11;node1:0;node3
1617110381237;1617110512441;1617110512452;1617110512453;8126;93;17;node1:0;node3
1617110381240;1617110512452;1617110512464;1617110512465;8127;93;12;node1:0;node3
1617110381242;1617110512465;1617110512475;1617110512476;8128;93;12;node1:0;node3
1617110381243;1617110512475;1617110512487;1617110512489;8129;93;11;node1:0;node3
1617110381244;1617110512488;1617110512499;1617110512501;8130;93;12;node1:0;node3
1617110381246;1617110512500;1617110512512;1617110512513;8131;93;13;node1:0;node3
1617110381247;1617110512512;1617110512523;1617110512525;8132;93;12;node1:0;node3
1617110381251;1617110512524;1617110512535;1617110512538;8133;93;12;node1:0;node3
1617110381252;1617110512536;1617110512547;1617110512549;8134;93;11;node1:0;node3
1617110381254;1617110512547;1617110512559;1617110512560;8135;93;12;node1:0;node3
1617110381255;1617110512561;1617110512571;1617110512572;8136;93;12;node1:0;node3
1617110381256;1617110512572;1617110512583;1617110512585;8137;93;12;node1:0;node3
1617110381258;1617110512584;1617110512598;1617110512599;8138;93;13;node1:0;node3
1617110381262;1617110512598;1617110512612;1617110512615;8139;93;14;node1:0;node3
1617110381263;1617110512613;1617110512627;1617110512629;8140;93;17;node1:0;node3
1617110381265;1617110512628;1617110512640;1617110512641;8141;93;12;node1:0;node3
1617110381266;1617110512640;1617110512651;1617110512652;8142;93;13;node1:0;node3
1617110381267;1617110512652;1617110512660;1617110512662;8143;93;13;node1:0;node3
1617110381269;1617110512661;1617110512675;1617110512676;8144;93;20;node1:0;node3
1617110381273;1617110512676;1617110512687;1617110512688;8145;92;15;node1:0;node3
1617110381275;1617110512687;1617110512704;1617110512705;8146;92;12;node1:0;node3
1617110381276;1617110512705;1617110512718;1617110512719;8147;92;17;node1:0;node3
1617110381278;1617110512720;1617110512729;1617110512731;8148;92;14;node1:0;node3
1617110381280;1617110512730;1617110512740;1617110512742;8149;92;11;node1:0;node3
1617110381284;1617110512741;1617110512754;1617110512755;8150;92;11;node1:0;node3
1617110381286;1617110512755;1617110512768;1617110512769;8151;92;14;node1:0;node3
1617110381288;1617110512769;1617110512779;1617110512781;8152;92;14;node1:0;node3
1617110381289;1617110512779;1617110512793;1617110512794;8153;92;11;node1:0;node3
1617110381291;1617110512794;1617110512806;1617110512807;8154;92;14;node1:0;node3
1617110381296;1617110512807;1617110512819;1617110512820;8155;92;13;node1:0;node3
1617110381297;1617110512819;1617110512833;1617110512834;8156;92;13;node1:0;node3
1617110381299;1617110512833;1617110512846;1617110512847;8157;92;14;node1:0;node3
1617110381300;1617110512849;1617110512861;1617110512862;8158;92;13;node1:0;node3
1617110381301;1617110512869;1617110512881;1617110512882;8159;92;9;node1:0;node3
1617110381305;1617110512881;1617110512897;1617110512898;8160;93;11;node1:0;node3
1617110381306;1617110512898;1617110512910;1617110512911;8161;93;16;node1:0;node3
1617110381308;1617110512910;1617110512922;1617110512924;8162;93;13;node1:0;node3
1617110381309;1617110512922;1617110512933;1617110512935;8163;93;12;node1:0;node3
1617110381311;1617110512934;1617110512945;1617110512946;8164;93;11;node1:0;node3
1617110381312;1617110512946;1617110512957;1617110512958;8165;93;12;node1:0;node3
1617110381315;1617110512957;1617110512969;1617110512970;8166;93;12;node1:0;node3
1617110381316;1617110512969;1617110512980;1617110512981;8167;93;12;node1:0;node3
1617110381318;1617110512980;1617110512992;1617110512993;8168;93;11;node1:0;node3
1617110381319;1617110512992;1617110513003;1617110513005;8169;93;12;node1:0;node3
1617110381320;1617110513003;1617110513016;1617110513018;8170;93;11;node1:0;node3
1617110381322;1617110513017;1617110513030;1617110513032;8171;93;13;node1:0;node3
1617110381325;1617110513031;1617110513039;1617110513041;8172;93;13;node1:0;node3
1617110381327;1617110513040;1617110513052;1617110513054;8173;93;23;node1:0;node3
1617110381329;1617110513053;1617110513063;1617110513065;8174;92;14;node1:0;node3
1617110381331;1617110513064;1617110513075;1617110513076;8175;92;11;node1:0;node3
1617110381334;1617110513076;1617110513089;1617110513091;8176;92;11;node1:0;node3
1617110381335;1617110513090;1617110513100;1617110513102;8177;92;15;node1:0;node3
1617110381337;1617110513101;1617110513112;1617110513114;8178;92;10;node1:0;node3
1617110381338;1617110513112;1617110513123;1617110513125;8179;92;12;node1:0;node3
1617110381339;1617110513123;1617110513135;1617110513137;8180;92;11;node1:0;node3
1617110381341;1617110513136;1617110513151;1617110513152;8181;92;12;node1:0;node3
1617110381344;1617110513151;1617110513170;1617110513171;8182;92;16;node1:0;node3
1617110381345;1617110513171;1617110513184;1617110513185;8183;92;19;node1:0;node3
1617110381347;1617110513184;1617110513204;1617110513205;8184;92;14;node1:0;node3
1617110381348;1617110513205;1617110513218;1617110513219;8185;92;20;node1:0;node3
1617110381350;1617110513218;1617110513230;1617110513231;8186;92;14;node1:0;node3
1617110381351;1617110513231;1617110513243;1617110513244;8187;92;12;node1:0;node3
1617110381354;1617110513244;1617110513258;1617110513260;8188;92;13;node1:0;node3
1617110381355;1617110513260;1617110513272;1617110513273;8189;92;15;node1:0;node3
1617110381357;1617110513273;1617110513284;1617110513285;8190;92;14;node1:0;node3
1617110381358;1617110513285;1617110513296;1617110513297;8191;92;12;node1:0;node3
1617110381360;1617110513297;1617110513313;1617110513314;8192;92;12;node1:0;node3
1617110381361;1617110513317;1617110513326;1617110513328;8193;92;17;node1:0;node3
1617110381364;1617110513327;1617110513338;1617110513339;8194;92;13;node1:0;node3
1617110381365;1617110513338;1617110513349;1617110513351;8195;92;12;node1:0;node3
1617110381366;1617110513350;1617110513361;1617110513362;8196;92;11;node1:0;node3
1617110381368;1617110513362;1617110513375;1617110513376;8197;92;12;node1:0;node3
1617110381370;1617110513376;1617110513387;1617110513388;8198;92;14;node1:0;node3
1617110381371;1617110513387;1617110513401;1617110513403;8199;92;12;node1:0;node3
1617110381378;1617110513402;1617110513414;1617110513415;8200;92;15;node1:0;node3
1617110381379;1617110513415;1617110513428;1617110513429;8201;92;12;node1:0;node3
1617110381381;1617110513428;1617110513440;1617110513441;8202;92;14;node1:0;node3
1617110381382;1617110513440;1617110513454;1617110513456;8203;92;12;node1:0;node3
1617110381383;1617110513464;1617110513477;1617110513481;8204;92;9;node1:0;node3
1617110381385;1617110513480;1617110513489;1617110513491;8205;93;14;node1:0;node3
1617110381389;1617110513489;1617110513501;1617110513502;8206;93;12;node1:0;node3
1617110381390;1617110513502;1617110513514;1617110513516;8207;93;12;node1:0;node3
1617110381391;1617110513515;1617110513528;1617110513529;8208;93;14;node1:0;node3
1617110381392;1617110513531;1617110513540;1617110513541;8209;93;13;node1:0;node3
1617110381394;1617110513540;1617110513555;1617110513557;8210;93;12;node1:0;node3
1617110381395;1617110513556;1617110513720;1617110513722;8211;93;155;node1:0;node3
1617110381400;1617110513721;1617110513731;1617110513733;8212;94;10;node1:0;node3
1617110381402;1617110513732;1617110513742;1617110513744;8213;94;12;node1:0;node3
1617110381403;1617110513742;1617110513753;1617110513755;8214;94;10;node1:0;node3
1617110381404;1617110513754;1617110513766;1617110513767;8215;94;12;node1:0;node3
1617110381406;1617110513767;1617110513777;1617110513781;8216;94;12;node1:0;node3
1617110381408;1617110513778;1617110513788;1617110513793;8217;94;11;node1:0;node3
1617110381411;1617110513788;1617110513799;1617110513807;8218;94;11;node1:0;node3
1617110381413;1617110513800;1617110513813;1617110513820;8219;94;12;node1:0;node3
1617110381414;1617110513814;1617110513828;1617110513832;8220;94;13;node1:0;node3
1617110381415;1617110513828;1617110513839;1617110513844;8221;94;15;node1:0;node3
1617110381417;1617110513840;1617110513852;1617110513854;8222;94;11;node1:0;node3
1617110381419;1617110513852;1617110513864;1617110513865;8223;94;13;node1:0;node3
1617110381423;1617110513864;1617110513877;1617110513878;8224;94;12;node1:0;node3
1617110381424;1617110513877;1617110513890;1617110513891;8225;94;13;node1:0;node3
1617110381426;1617110513890;1617110513901;1617110513903;8226;94;13;node1:0;node3
1617110381428;1617110513902;1617110513912;1617110513914;8227;94;11;node1:0;node3
1617110381432;1617110513913;1617110513924;1617110513926;8228;94;12;node1:0;node3
1617110381433;1617110513925;1617110513937;1617110513938;8229;94;11;node1:0;node3
1617110381435;1617110513937;1617110513952;1617110513953;8230;94;13;node1:0;node3
1617110381436;1617110513952;1617110513963;1617110513965;8231;94;15;node1:0;node3
1617110381437;1617110513965;1617110513977;1617110513978;8232;94;12;node1:0;node3
1617110381439;1617110513978;1617110514000;1617110514002;8233;94;13;node1:0;node3
1617110381442;1617110514001;1617110514013;1617110514014;8234;94;23;node1:0;node3
1617110381445;1617110514013;1617110514025;1617110514027;8235;94;13;node1:0;node3
1617110381446;1617110514026;1617110514036;1617110514038;8236;94;12;node1:0;node3
1617110381448;1617110514036;1617110514049;1617110514051;8237;94;11;node1:0;node3
1617110381451;1617110514049;1617110514060;1617110514062;8238;94;13;node1:0;node3
1617110381453;1617110514060;1617110514071;1617110514075;8239;94;11;node1:0;node3
1617110381454;1617110514072;1617110514089;1617110514090;8240;94;11;node1:0;node3
1617110381456;1617110514090;1617110514108;1617110514109;8241;94;18;node1:0;node3
1617110381457;1617110514109;1617110514124;1617110514125;8242;94;19;node1:0;node3
1617110381458;1617110514125;1617110514136;1617110514138;8243;94;16;node1:0;node3
1617110381462;1617110514137;1617110514151;1617110514152;8244;94;13;node1:0;node3
1617110381463;1617110514160;1617110514173;1617110514175;8245;94;8;node1:0;node3
1617110381465;1617110514174;1617110514186;1617110514187;8246;95;15;node1:0;node3
1617110381467;1617110514187;1617110514199;1617110514201;8247;95;12;node1:0;node3
1617110381468;1617110514200;1617110514211;1617110514212;8248;95;13;node1:0;node3
1617110381471;1617110514217;1617110514226;1617110514227;8249;95;12;node1:0;node3
1617110381473;1617110514227;1617110514237;1617110514239;8250;95;15;node1:0;node3
1617110381474;1617110514238;1617110514250;1617110514251;8251;95;11;node1:0;node3
1617110381475;1617110514250;1617110514260;1617110514264;8252;95;13;node1:0;node3
1617110381477;1617110514261;1617110514272;1617110514276;8253;95;10;node1:0;node3
1617110381482;1617110514272;1617110514283;1617110514286;8254;95;12;node1:0;node3
1617110381483;1617110514284;1617110514295;1617110514297;8255;95;11;node1:0;node3
1617110381485;1617110514296;1617110514307;1617110514309;8256;95;12;node1:0;node3
1617110381486;1617110514308;1617110514318;1617110514322;8257;95;12;node1:0;node3
1617110381488;1617110514319;1617110514333;1617110514335;8258;95;13;node1:0;node3
1617110381491;1617110514333;1617110514345;1617110514347;8259;95;13;node1:0;node3
1617110381493;1617110514345;1617110514357;1617110514358;8260;95;12;node1:0;node3
1617110381494;1617110514357;1617110514370;1617110514372;8261;95;12;node1:0;node3
1617110381496;1617110514370;1617110514381;1617110514384;8262;95;13;node1:0;node3
1617110381497;1617110514381;1617110514392;1617110514396;8263;95;11;node1:0;node3
1617110381500;1617110514393;1617110514405;1617110514412;8264;95;11;node1:0;node3
1617110381502;1617110514406;1617110514420;1617110514424;8265;95;13;node1:0;node3
1617110381503;1617110514421;1617110514435;1617110514437;8266;95;15;node1:0;node3
1617110381505;1617110514438;1617110514448;1617110514449;8267;95;15;node1:0;node3
1617110381506;1617110514449;1617110514459;1617110514461;8268;95;13;node1:0;node3
1617110381507;1617110514460;1617110514470;1617110514473;8269;95;11;node1:0;node3
1617110381509;1617110514470;1617110514481;1617110514485;8270;95;11;node1:0;node3
1617110381511;1617110514482;1617110514493;1617110514497;8271;95;11;node1:0;node3
1617110381513;1617110514494;1617110514508;1617110514509;8272;95;12;node1:0;node3
1617110381514;1617110514508;1617110514519;1617110514520;8273;95;15;node1:0;node3
1617110381516;1617110514519;1617110514532;1617110514533;8274;95;11;node1:0;node3
1617110381517;1617110514533;1617110514544;1617110514545;8275;95;13;node1:0;node3
1617110381520;1617110514545;1617110514556;1617110514558;8276;95;12;node1:0;node3
1617110381522;1617110514556;1617110514567;1617110514569;8277;95;12;node1:0;node3
1617110381523;1617110514568;1617110514587;1617110514588;8278;95;11;node1:0;node3
1617110381525;1617110514588;1617110514599;1617110514603;8279;95;20;node1:0;node3
1617110381526;1617110514600;1617110514618;1617110514619;8280;95;13;node1:0;node3
1617110381527;1617110514619;1617110514634;1617110514635;8281;95;18;node1:0;node3
1617110381530;1617110514634;1617110514652;1617110514653;8282;95;16;node1:0;node3
1617110381531;1617110514652;1617110514664;1617110514665;8283;95;18;node1:0;node3
1617110381533;1617110514664;1617110514680;1617110514681;8284;95;12;node1:0;node3
1617110381535;1617110514680;1617110514696;1617110514698;8285;95;16;node1:0;node3
1617110381537;1617110514698;1617110514712;1617110514713;8286;95;17;node1:0;node3
1617110381540;1617110514712;1617110514728;1617110514729;8287;95;15;node1:0;node3
1617110381542;1617110514731;1617110514740;1617110514741;8288;95;16;node1:0;node3
1617110381544;1617110514742;1617110514758;1617110514760;8289;95;12;node1:0;node3
1617110381545;1617110514759;1617110514774;1617110514775;8290;95;19;node1:0;node3
1617110381547;1617110514774;1617110514785;1617110514787;8291;95;15;node1:0;node3
1617110381550;1617110514785;1617110514800;1617110514801;8292;95;11;node1:0;node3
1617110381552;1617110514800;1617110514816;1617110514817;8293;95;15;node1:0;node3
1617110381554;1617110514816;1617110514829;1617110514831;8294;95;16;node1:0;node3
1617110381555;1617110514830;1617110514843;1617110514844;8295;95;13;node1:0;node3
1617110381556;1617110514844;1617110514865;1617110514866;8296;95;14;node1:0;node3
1617110381558;1617110514866;1617110514879;1617110514880;8297;95;22;node1:0;node3
1617110381561;1617110514879;1617110514894;1617110514895;8298;95;14;node1:0;node3
1617110381563;1617110514894;1617110514925;1617110514927;8299;95;15;node1:0;node3
1617110381564;1617110514926;1617110514940;1617110514941;8300;95;32;node1:0;node3
1617110381566;1617110514940;1617110514953;1617110514954;8301;95;14;node1:0;node3
1617110381568;1617110514953;1617110514966;1617110514967;8302;95;13;node1:0;node3
1617110381571;1617110514966;1617110514978;1617110514979;8303;95;13;node1:0;node3
1617110381573;1617110514978;1617110514989;1617110514990;8304;95;12;node1:0;node3
1617110381574;1617110514989;1617110515001;1617110515002;8305;95;11;node1:0;node3
1617110381576;1617110515002;1617110515013;1617110515014;8306;95;11;node1:0;node3
1617110381578;1617110515014;1617110515027;1617110515029;8307;95;13;node1:0;node3
1617110381580;1617110515028;1617110515039;1617110515040;8308;95;15;node1:0;node3
1617110381582;1617110515039;1617110515050;1617110515052;8309;95;11;node1:0;node3
1617110381585;1617110515050;1617110515061;1617110515063;8310;95;11;node1:0;node3
1617110381586;1617110515063;1617110515077;1617110515079;8311;95;11;node1:0;node3
1617110381588;1617110515078;1617110515090;1617110515091;8312;95;17;node1:0;node3
1617110381598;1617110515090;1617110515102;1617110515104;8313;95;12;node1:0;node3
1617110381600;1617110515103;1617110515114;1617110515116;8314;95;12;node1:0;node3
1617110381601;1617110515114;1617110515124;1617110515127;8315;95;12;node1:0;node3
1617110381602;1617110515124;1617110515135;1617110515139;8316;95;10;node1:0;node3
1617110381603;1617110515135;1617110515150;1617110515152;8317;95;11;node1:0;node3
1617110381605;1617110515150;1617110515162;1617110515163;8318;95;16;node1:0;node3
1617110381609;1617110515162;1617110515176;1617110515177;8319;95;11;node1:0;node3
1617110381611;1617110515177;1617110515193;1617110515197;8320;95;14;node1:0;node3
1617110381612;1617110515195;1617110515213;1617110515214;8321;95;17;node1:0;node3
1617110381614;1617110515213;1617110515226;1617110515228;8322;95;20;node1:0;node3
1617110381616;1617110515227;1617110515240;1617110515241;8323;95;14;node1:0;node3
1617110381620;1617110515240;1617110515253;1617110515254;8324;95;13;node1:0;node3
1617110381622;1617110515253;1617110515266;1617110515267;8325;95;13;node1:0;node3
1617110381623;1617110515269;1617110515278;1617110515279;8326;95;13;node1:0;node3
1617110381625;1617110515279;1617110515289;1617110515291;8327;95;12;node1:0;node3
1617110381626;1617110515290;1617110515301;1617110515302;8328;95;11;node1:0;node3
1617110381632;1617110515301;1617110515315;1617110515316;8329;95;12;node1:0;node3
1617110381633;1617110515315;1617110515328;1617110515329;8330;95;14;node1:0;node3
1617110381635;1617110515328;1617110515339;1617110515340;8331;95;13;node1:0;node3
1617110381636;1617110515340;1617110515350;1617110515353;8332;95;11;node1:0;node3
1617110381638;1617110515351;1617110515365;1617110515366;8333;95;11;node1:0;node3
1617110381639;1617110515365;1617110515385;1617110515387;8334;95;15;node1:0;node3
1617110381643;1617110515388;1617110515402;1617110515404;8335;95;21;node1:0;node3
1617110381645;1617110515403;1617110515417;1617110515418;8336;95;17;node1:0;node3
1617110381646;1617110515417;1617110515583;1617110515587;8337;95;156;node1:0;node3
1617110381647;1617110515584;1617110515598;1617110515599;8338;96;10;node1:0;node3
1617110381649;1617110515603;1617110515619;1617110515621;8339;96;15;node1:0;node3
1617110381654;1617110515620;1617110515633;1617110515635;8340;96;21;node1:0;node3
1617110381656;1617110515633;1617110515645;1617110515649;8341;96;14;node1:0;node3
1617110381657;1617110515645;1617110515656;1617110515663;8342;96;12;node1:0;node3
1617110381659;1617110515657;1617110515668;1617110515676;8343;96;11;node1:0;node3
1617110381660;1617110515669;1617110515681;1617110515688;8344;96;13;node1:0;node3
1617110381662;1617110515682;1617110515693;1617110515700;8345;96;12;node1:0;node3
1617110381665;1617110515694;1617110515705;1617110515711;8346;96;12;node1:0;node3
1617110381667;1617110515705;1617110515717;1617110515722;8347;96;12;node1:0;node3
1617110381668;1617110515718;1617110515729;1617110515734;8348;96;13;node1:0;node3
1617110381670;1617110515730;1617110515742;1617110515746;8349;96;11;node1:0;node3
1617110381672;1617110515743;1617110515754;1617110515761;8350;96;13;node1:0;node3
1617110381675;1617110515754;1617110515768;1617110515773;8351;96;12;node1:0;node3
